date,first,second,third,fourth,fiveth,sum
191209552,7,5,6,1,4,23
191209553,9,9,6,8,3,35
191209554,0,6,7,6,7,26
191209555,3,0,3,8,2,16
191209556,3,4,5,8,3,23
191209557,2,9,0,3,1,15
191209558,4,7,3,1,5,20
191209559,9,0,8,8,6,31
191209560,1,4,3,6,4,18
191209561,9,1,4,3,1,18
191209562,6,2,5,7,0,20
191209563,6,1,7,8,5,27
191209564,4,8,8,2,5,27
191209565,1,7,1,4,0,13
191209566,1,0,5,0,3,9
191209567,5,6,5,9,6,31
191209568,8,6,6,0,0,20
191209569,4,7,2,2,9,24
191209570,5,2,5,4,3,19
191209571,8,5,9,3,7,32
191209572,4,7,9,3,9,32
191209573,6,9,8,7,6,36
191209574,3,6,8,8,6,31
191209575,8,9,4,6,9,36
191209576,3,8,9,9,6,35
191209577,3,3,0,6,6,18
191209578,3,5,1,9,0,18
191209579,2,8,6,7,1,24
191209580,1,3,7,7,7,25
191209581,1,6,2,3,8,20
191209582,7,2,5,5,7,26
191209583,4,0,4,2,7,17
191209584,1,5,3,3,3,15
191209585,4,2,6,4,8,24
191209586,4,2,1,3,7,17
191209587,0,9,8,9,9,35
191209588,8,1,0,6,2,17
191209589,9,8,0,9,5,31
191209590,3,9,0,2,6,20
191209591,6,6,8,1,3,24
191209592,9,2,2,0,8,21
191209593,8,3,1,7,6,25
191209594,6,9,9,3,8,35
191209595,1,1,4,4,7,17
191209596,7,0,3,4,5,19
191209597,6,5,5,0,5,21
191209598,4,9,5,8,3,29
191209599,3,8,0,8,9,28
191209600,5,7,3,5,6,26
191209601,2,1,0,3,7,13
191209602,5,9,7,6,7,34
191209603,9,9,3,4,2,27
191209604,4,0,8,4,1,17
191209605,8,2,3,5,0,18
191209606,1,1,3,1,2,8
191209607,6,6,1,3,3,19
191209608,6,8,4,4,9,31
191209609,7,8,7,7,6,35
191209610,2,5,2,1,1,11
191209611,4,5,3,5,7,24
191209612,5,3,3,7,1,19
191209613,7,6,4,0,7,24
191209614,0,7,5,0,5,17
191209615,0,1,8,7,4,20
191209616,3,0,1,8,4,16
191209617,5,1,0,2,0,8
191209618,2,9,3,9,8,31
191209619,1,6,2,2,9,20
191209620,0,6,3,5,9,23
191209621,0,6,2,0,5,13
191209622,1,8,7,1,8,25
191209623,3,7,5,2,5,22
191209624,6,9,3,5,2,25
191209625,7,6,5,5,1,24
191209626,4,4,1,6,5,20
191209627,7,7,6,6,9,35
191209628,6,6,4,9,2,27
191209629,3,1,9,2,4,19
191209630,0,2,2,8,7,19
191209631,0,3,2,8,9,22
191209632,4,1,1,3,9,18
191209633,2,0,0,4,3,9
191209634,7,6,5,8,3,29
191209635,0,3,7,3,6,19
191209636,8,8,4,4,9,33
191209637,8,5,1,3,5,22
191209638,6,3,8,3,2,22
191209639,8,0,8,0,1,17
191209640,0,6,5,5,1,17
191209641,0,4,5,8,0,17
191209642,1,4,9,5,4,23
191209643,6,3,7,9,6,31
191209644,8,0,0,7,9,24
191209645,8,6,6,4,6,30
191209646,0,2,7,5,1,15
191209647,6,8,6,4,8,32
191209648,0,4,7,7,6,24
191209649,6,7,9,5,1,28
191209650,2,1,3,7,7,20
191209651,2,5,6,4,5,22
191209652,6,9,4,4,0,23
191209653,4,3,0,5,2,14
191209654,8,9,7,9,9,42
191209655,7,6,7,8,5,33
191209656,7,7,1,7,0,22
191209657,9,5,5,8,1,28
191209658,1,0,4,9,9,23
191209659,5,8,8,5,0,26
191209660,1,9,7,7,9,33
191209661,6,6,0,6,8,26
191209662,5,1,7,2,2,17
191209663,1,6,9,1,5,22
191209664,9,0,7,8,3,27
191209665,4,9,5,1,5,24
191209666,2,9,8,6,6,31
191209667,1,2,2,5,2,12
191209668,4,6,5,4,1,20
191209669,5,1,4,5,6,21
191209670,1,8,1,0,6,16
191209671,1,1,5,5,1,13
191209672,6,4,9,8,1,28
191209673,9,3,4,8,4,28
191209674,8,0,2,2,8,20
191209675,9,1,1,2,3,16
191209676,1,9,2,1,0,13
191209677,7,0,2,0,8,17
191209678,1,2,4,3,6,16
191209679,5,5,9,2,0,21
191209680,3,2,1,1,6,13
191209681,0,8,2,3,5,18
191209682,4,2,4,6,1,17
191209683,4,1,3,6,5,19
191209684,2,1,7,9,1,20
191209685,5,9,4,6,3,27
191209686,0,2,7,6,2,17
191209687,5,8,3,1,5,22
191209688,3,0,6,0,7,16
191209689,7,6,1,0,2,16
191209690,3,8,5,2,4,22
191209691,3,4,1,4,4,16
191209692,0,5,6,1,4,16
191209693,2,6,0,7,6,21
191209694,9,4,6,2,6,27
191209695,6,6,0,6,7,25
191209696,9,1,4,2,3,19
191209697,0,6,2,0,1,9
191209698,2,0,5,7,7,21
191209699,1,5,2,3,0,11
191209700,9,2,9,0,6,26
191209701,5,2,8,4,6,25
191209702,8,8,0,8,8,32
191209703,0,6,5,2,1,14
191209704,6,9,7,8,7,37
191209705,3,7,8,5,5,28
191209706,1,0,4,0,7,12
191209707,7,9,8,3,0,27
191209708,3,0,1,4,7,15
191209709,8,0,9,0,2,19
191209710,7,3,6,6,5,27
191209711,0,7,8,7,1,23
191209712,8,9,9,6,2,34
191209713,5,6,3,0,2,16
191209714,7,7,2,5,8,29
191209715,4,1,8,6,5,24
191209716,6,5,0,5,9,25
191209717,6,1,6,6,5,24
191209718,1,5,2,5,7,20
191209719,8,2,3,9,6,28
191209720,9,6,8,8,3,34
191209721,4,3,9,2,8,26
191209722,0,5,0,7,6,18
191209723,9,4,0,7,4,24
191209724,4,1,5,1,4,15
191209725,1,1,4,0,7,13
191209726,6,4,8,2,7,27
191209727,9,0,4,7,4,24
191209728,2,3,4,7,3,19
191209729,6,9,8,0,4,27
191209730,1,9,6,1,0,17
191209731,2,7,8,3,9,29
191209732,5,6,6,6,4,27
191209733,1,6,0,6,0,13
191209734,9,2,4,3,9,27
191209735,5,9,4,5,3,26
191209736,6,3,1,6,2,18
191209737,2,0,4,2,2,10
191209738,4,4,7,0,2,17
191209739,3,9,8,8,0,28
191209740,6,9,6,5,1,27
191209741,1,2,3,2,2,10
191209742,3,5,4,1,2,15
191209743,5,3,5,5,7,25
191209744,4,6,2,7,9,28
191209745,9,6,5,4,8,32
191209746,0,0,4,5,0,9
191209747,6,2,8,5,0,21
191209748,8,9,3,8,2,30
191209749,9,3,3,7,0,22
191209750,3,9,6,1,3,22
191209751,8,5,0,1,2,16
191209752,1,7,3,0,9,20
191209753,6,6,3,6,8,29
191209754,4,0,2,2,1,9
191209755,9,3,5,9,1,27
191209756,2,6,7,6,0,21
191209757,4,2,5,2,5,18
191209758,5,2,4,8,7,26
191209759,2,8,7,3,8,28
191209760,3,7,8,3,6,27
191209761,5,1,5,0,0,11
191209762,7,1,7,6,7,28
191209763,6,9,8,0,8,31
191209764,7,4,4,8,6,29
191209765,1,2,1,8,9,21
191209766,2,4,9,6,8,29
191209767,0,3,4,2,5,14
191209768,7,7,6,3,2,25
191209769,7,0,1,0,9,17
191209770,6,3,0,2,3,14
191209771,0,0,2,1,0,3
191209772,8,9,1,7,1,26
191209773,3,0,3,0,0,6
191209774,8,1,4,9,7,29
191209775,6,4,4,1,7,22
191209776,6,9,5,9,5,34
191209777,6,0,8,5,0,19
191209778,6,4,0,3,3,16
191209779,9,7,3,2,0,21
191209780,6,6,0,5,8,25
191209781,7,2,3,5,1,18
191209782,7,5,9,0,3,24
191209783,4,6,0,8,2,20
191209784,6,4,8,3,7,28
191209785,0,4,9,6,0,19
191209786,0,4,0,2,2,8
191209787,6,9,9,3,5,32
191209788,4,2,5,0,5,16
191209789,0,8,1,9,3,21
191209790,6,9,8,0,6,29
191209791,5,1,5,5,1,17
191209792,4,2,5,8,1,20
191209793,6,1,0,8,1,16
191209794,2,8,3,3,4,20
191209795,3,6,3,5,9,26
191209796,9,9,9,7,1,35
191209797,1,5,5,5,7,23
191209798,9,2,3,3,7,24
191209799,4,7,6,9,4,30
191209800,7,1,3,5,4,20
191209801,5,9,4,3,4,25
191209802,8,3,4,0,6,21
191209803,7,0,5,8,8,28
191209804,4,0,8,8,5,25
191209805,1,3,0,1,1,6
191209806,0,2,7,4,2,15
191209807,9,9,4,1,4,27
191209808,3,9,8,4,5,29
191209809,9,2,6,9,4,30
191209810,5,5,3,4,7,24
191209811,4,7,5,0,5,21
191209812,1,2,4,3,5,15
191209813,4,1,2,5,4,16
191209814,3,4,5,6,5,23
191209815,1,5,2,0,9,17
191209816,3,9,2,2,4,20
191209817,5,0,3,9,1,18
191209818,1,3,3,3,3,13
191209819,0,8,1,9,7,25
191209820,5,1,3,8,3,20
191209821,1,2,6,6,2,17
191209822,0,7,5,0,3,15
191209823,1,0,7,1,7,16
191209824,9,1,3,5,2,20
191209825,5,1,5,3,3,17
191209826,1,4,6,2,2,15
191209827,6,3,8,3,1,21
191209828,0,7,4,2,7,20
191209829,8,9,7,8,0,32
191209830,4,0,7,2,8,21
191209831,9,4,8,0,7,28
191209832,0,8,3,1,1,13
191209833,1,3,9,0,2,15
191209834,1,9,3,1,5,19
191209835,0,7,4,7,1,19
191209836,1,2,7,0,8,18
191209837,0,7,6,7,2,22
191209838,5,6,8,8,0,27
191209839,1,5,3,3,9,21
191209840,2,0,9,7,3,21
191209841,5,2,1,8,0,16
191209842,9,7,8,6,0,30
191209843,5,8,0,7,8,28
191209844,5,5,6,8,3,27
191209845,4,7,9,7,6,33
191209846,5,0,7,7,6,25
191209847,3,1,4,3,8,19
191209848,2,0,1,5,7,15
191209849,7,6,1,1,7,22
191209850,5,4,5,0,3,17
191209851,4,3,4,4,4,19
191209852,6,7,0,8,8,29
191209853,8,4,3,7,6,28
191209854,2,6,5,3,5,21
191209855,7,5,9,8,2,31
191209856,3,5,4,2,0,14
191209857,9,2,8,3,4,26
191209858,5,0,0,5,1,11
191209859,5,7,0,3,0,15
191209860,2,8,2,7,9,28
191209861,1,1,7,3,2,14
191209862,6,0,6,0,5,17
191209863,1,0,9,4,5,19
191209864,9,8,0,1,8,26
191209865,3,9,0,3,2,17
191209866,3,4,9,6,8,30
191209867,5,1,6,7,7,26
191209868,7,2,8,3,9,29
191209869,7,1,6,2,6,22
191209870,2,3,8,3,1,17
191209871,1,7,3,5,8,24
191209872,4,1,1,8,1,15
191209873,7,0,2,0,7,16
191209874,9,6,1,1,6,23
191209875,8,3,1,7,7,26
191209876,6,0,8,5,5,24
191209877,0,7,1,9,4,21
191209878,2,3,2,3,9,19
191209879,2,8,8,1,0,19
191209880,2,4,5,1,9,21
191209881,9,6,6,5,5,31
191209882,1,0,6,2,0,9
191209883,6,8,4,5,8,31
191209884,5,7,5,3,0,20
191209885,7,6,6,1,7,27
191209886,7,9,0,2,9,27
191209887,5,0,5,5,6,21
191209888,6,8,8,2,2,26
191209889,3,1,3,6,1,14
191209890,2,2,6,9,3,22
191209891,1,8,1,8,1,19
191209892,6,6,1,2,4,19
191209893,7,9,9,7,9,41
191209894,5,6,8,4,9,32
191209895,7,1,1,9,0,18
191209896,1,1,7,0,3,12
191209897,5,2,7,2,8,24
191209898,2,3,2,5,0,12
191209899,4,7,0,0,7,18
191209900,4,8,1,1,7,21
191209901,6,9,3,4,1,23
191209902,0,3,2,4,3,12
191209903,5,3,5,4,7,24
191209904,8,1,0,3,4,16
191209905,2,7,9,1,9,28
191209906,6,0,9,2,5,22
191209907,3,8,4,2,2,19
191209908,0,1,2,9,9,21
191209909,7,4,1,7,8,27
191209910,3,2,9,3,8,25
191209911,3,9,3,8,6,29
191209912,5,3,5,9,7,29
191209913,4,5,1,7,8,25
191209914,6,2,8,0,1,17
191209915,6,4,1,5,8,24
191209916,1,4,7,2,2,16
191209917,4,6,2,2,8,22
191209918,1,8,7,4,8,28
191209919,6,6,0,9,3,24
191209920,7,8,8,4,0,27
191209921,7,3,1,1,8,20
191209922,4,6,4,4,6,24
191209923,0,0,6,8,2,16
191209924,6,7,2,2,2,19
191209925,8,0,7,5,6,26
191209926,3,9,0,2,9,23
191209927,5,3,0,8,4,20
191209928,9,7,2,1,9,28
191209929,4,9,4,4,7,28
191209930,5,0,1,6,2,14
191209931,4,3,8,6,8,29
191209932,7,7,2,1,8,25
191209933,6,2,3,9,4,24
191209934,1,0,3,1,9,14
191209935,6,2,6,8,1,23
191209936,6,8,4,0,1,19
191209937,7,0,4,3,5,19
191209938,1,1,0,2,4,8
191209939,0,3,7,3,4,17
191209940,0,4,8,2,4,18
191209941,1,5,5,9,7,27
191209942,0,1,0,9,8,18
191209943,8,0,7,0,8,23
191209944,0,3,5,8,8,24
191209945,2,4,3,8,3,20
191209946,4,8,3,5,8,28
191209947,7,1,3,2,5,18
191209948,9,6,3,1,3,22
191209949,0,8,8,8,2,26
191209950,4,4,9,1,9,27
191209951,5,2,4,3,4,18
191209952,0,8,6,5,0,19
191209953,3,7,6,1,9,26
191209954,4,9,3,0,5,21
191209955,7,8,6,9,3,33
191209956,2,1,6,0,1,10
191209957,4,3,3,0,0,10
191209958,7,5,4,2,7,25
191209959,1,4,1,7,5,18
191209960,6,9,2,8,6,31
191209961,6,8,7,7,9,37
191209962,7,5,8,2,4,26
191209963,4,8,7,6,4,29
191209964,0,0,1,1,9,11
191209965,3,2,4,4,3,16
191209966,1,1,9,1,4,16
191209967,6,2,5,8,1,22
191209968,3,7,2,2,8,22
191209969,9,5,3,2,8,27
191209970,8,2,4,2,5,21
191209971,0,1,5,7,1,14
191209972,8,3,3,4,3,21
191209973,3,1,9,6,2,21
191209974,8,4,7,6,8,33
191209975,2,9,0,1,1,13
191209976,6,9,4,2,1,22
191209977,7,8,0,6,8,29
191209978,3,7,6,5,9,30
191209979,7,6,6,8,5,32
191209980,9,6,5,8,2,30
191209981,4,7,9,5,1,26
191209982,6,6,3,7,4,26
191209983,2,3,3,5,1,14
191209984,8,6,7,9,5,35
191209985,1,9,9,0,1,20
191209986,0,2,7,4,1,14
191209987,4,1,1,4,1,11
191209988,7,3,2,6,5,23
191209989,8,6,6,0,3,23
191209990,5,7,3,7,3,25
191209991,0,1,0,9,2,12
191209992,8,2,2,9,5,26
191209993,7,9,7,7,7,37
191209994,3,2,3,4,1,13
191209995,6,4,0,8,6,24
191209996,4,6,7,3,1,21
191209997,1,5,9,8,5,28
191209998,2,1,2,5,4,14
191209999,0,9,1,4,2,16
1912091000,7,3,1,0,2,13
1912091001,4,7,2,4,3,20
1912091002,0,5,8,4,0,17
1912091003,5,1,8,2,9,25
1912091004,9,6,2,4,8,29
1912091005,5,7,2,1,1,16
1912091006,9,0,7,1,3,20
1912091007,7,5,4,2,1,19
1912091008,0,4,5,1,9,19
1912091009,6,0,1,9,5,21
1912091010,1,4,3,3,1,12
1912091011,7,1,3,6,9,26
1912091012,5,0,9,4,2,20
1912091013,0,2,4,1,6,13
1912091014,1,9,0,5,4,19
1912091015,0,2,4,9,2,17
1912091016,9,8,9,3,1,30
1912091017,8,4,1,7,4,24
1912091018,1,8,3,4,2,18
1912091019,5,4,7,5,6,27
1912091020,1,6,5,4,8,24
1912091021,5,7,1,3,7,23
1912091022,9,8,0,4,2,23
1912091023,7,2,7,9,5,30
1912091024,1,8,5,9,4,27
1912091025,7,3,4,8,5,27
1912091026,8,6,0,5,5,24
1912091027,8,8,3,2,2,23
1912091028,0,2,3,9,7,21
1912091029,5,0,4,4,5,18
1912091030,9,7,3,5,1,25
1912091031,2,5,7,8,9,31
1912091032,7,1,7,4,9,28
1912091033,0,9,0,3,3,15
1912091034,2,0,7,9,8,26
1912091035,8,0,6,1,4,19
1912091036,1,6,3,6,8,24
1912091037,1,7,7,0,6,21
1912091038,3,7,2,0,2,14
1912091039,7,0,2,2,0,11
1912091040,5,5,2,8,0,20
1912091041,4,0,1,8,1,14
1912091042,6,6,2,6,8,28
1912091043,2,0,3,2,2,9
1912091044,1,0,5,4,0,10
1912091045,9,1,4,1,8,23
1912091046,9,5,6,1,0,21
1912091047,2,8,5,7,1,23
1912091048,6,0,5,7,6,24
1912091049,3,7,3,2,3,18
1912091050,3,8,6,6,4,27
1912091051,1,4,2,1,1,9
1912091052,8,6,3,1,2,20
1912091053,6,9,7,6,7,35
1912091054,8,7,5,4,0,24
1912091055,1,5,3,7,1,17
1912091056,4,3,4,1,4,16
1912091057,0,4,0,4,5,13
1912091058,7,0,8,9,9,33
1912091059,8,3,2,8,2,23
1912091060,7,6,4,1,6,24
1912091061,6,4,4,0,1,15
1912091062,8,8,4,8,4,32
1912091063,9,3,3,6,7,28
1912091064,1,9,7,2,5,24
1912091065,2,6,9,1,5,23
1912091066,8,6,1,4,2,21
1912091067,3,5,8,9,9,34
1912091068,3,7,2,3,9,24
1912091069,2,0,9,5,7,23
1912091070,8,0,9,3,6,26
1912091071,8,3,0,8,2,21
1912091072,6,4,0,1,8,19
1912091073,4,7,2,7,6,26
1912091074,0,3,1,7,8,19
1912091075,4,2,2,6,4,18
1912091076,4,7,5,1,4,21
1912091077,5,4,6,3,7,25
1912091078,7,3,0,6,4,20
1912091079,0,1,7,2,5,15
1912091080,3,0,5,1,3,12
1912091081,8,9,0,0,6,23
1912091082,8,4,3,1,8,24
1912091083,6,5,0,6,3,20
1912091084,5,8,1,9,8,31
1912091085,8,9,6,7,2,32
1912091086,0,1,0,1,2,4
1912091087,6,5,8,1,2,22
1912091088,5,0,3,0,4,12
1912091089,2,3,1,5,7,18
1912091090,1,0,3,8,9,21
1912091091,8,9,1,2,1,21
1912091092,5,5,5,1,1,17
1912091093,6,2,6,0,1,15
1912091094,6,3,4,0,7,20
1912091095,4,3,2,5,9,23
1912091096,8,0,5,0,2,15
1912091097,0,8,2,5,6,21
1912091098,9,2,3,7,4,25
1912091099,0,0,9,0,8,17
1912091100,1,5,7,9,6,28
1912091101,3,0,5,8,6,22
1912091102,7,1,4,9,3,24
1912091103,3,6,9,1,0,19
1912091104,7,0,2,9,6,24
1912091105,8,0,6,0,0,14
191210001,0,8,8,0,7,23
191210002,9,8,9,8,7,41
191210003,9,4,7,1,4,25
191210004,6,8,5,7,5,31
191210005,3,7,7,6,7,30
191210006,3,8,4,3,5,23
191210007,4,3,3,7,2,19
191210008,0,9,1,6,8,24
191210009,4,7,2,3,4,20
191210010,4,7,5,3,9,28
191210011,4,5,9,4,6,28
191210012,1,5,8,9,2,25
191210013,2,0,7,8,8,25
191210014,8,5,4,8,2,27
191210015,9,1,6,7,8,31
191210016,0,0,7,4,5,16
191210017,6,8,7,2,1,24
191210018,9,9,0,4,7,29
191210019,4,2,6,2,6,20
191210020,4,6,6,9,0,25
191210021,4,6,7,3,9,29
191210022,0,2,0,8,7,17
191210023,1,4,0,1,4,10
191210024,6,7,6,5,8,32
191210025,7,6,4,0,0,17
191210026,7,9,1,0,5,22
191210027,4,0,5,1,0,10
191210028,2,9,3,5,2,21
191210029,2,2,7,6,0,17
191210030,3,1,1,0,5,10
191210031,2,8,3,6,4,23
191210032,0,6,7,7,0,20
191210033,6,7,3,6,0,22
191210034,9,9,6,1,7,32
191210035,4,9,3,0,8,24
191210036,4,3,6,3,6,22
191210037,7,1,7,3,8,26
191210038,2,2,0,2,5,11
191210039,8,6,2,6,9,31
191210040,3,1,6,1,3,14
191210041,4,5,1,8,9,27
191210042,1,4,4,8,8,25
191210043,6,6,4,8,0,24
191210044,3,8,4,9,5,29
191210045,1,9,9,7,8,34
191210046,9,2,5,9,5,30
191210047,8,8,5,7,0,28
191210048,6,3,6,2,6,23
191210049,6,2,8,8,3,27
191210050,9,5,5,6,5,30
191210051,2,2,2,8,9,23
191210052,2,3,0,4,8,17
191210053,5,4,6,5,4,24
191210054,1,7,5,4,9,26
191210055,2,6,1,8,2,19
191210056,1,4,5,6,7,23
191210057,1,4,2,2,1,10
191210058,1,0,7,5,4,17
191210059,1,1,7,4,8,21
191210060,1,1,0,8,2,12
191210061,1,3,9,8,3,24
191210062,0,1,9,5,1,16
191210063,1,2,1,7,5,16
191210064,2,4,7,1,7,21
191210065,0,5,3,5,6,19
191210066,5,4,3,1,1,14
191210067,4,1,8,9,1,23
191210068,7,7,7,9,0,30
191210069,3,6,5,9,3,26
191210070,5,8,8,9,4,34
191210071,3,1,5,1,5,15
191210072,3,5,8,4,4,24
191210073,5,8,6,1,8,28
191210074,2,2,7,0,8,19
191210075,5,9,0,4,2,20
191210076,0,3,0,6,0,9
191210077,4,7,8,0,8,27
191210078,8,2,9,6,9,34
191210079,9,5,0,6,5,25
191210080,6,9,4,6,0,25
191210081,1,7,1,6,5,20
191210082,3,5,7,6,0,21
191210083,2,4,7,9,3,25
191210084,0,0,4,8,2,14
191210085,1,8,4,1,2,16
191210086,1,9,5,1,1,17
191210087,8,7,7,9,4,35
191210088,2,4,0,6,0,12
191210089,3,0,4,6,3,16
191210090,6,1,3,9,4,23
191210091,9,7,1,8,6,31
191210092,4,2,1,4,3,14
191210093,5,7,5,3,4,24
191210094,0,7,9,2,4,22
191210095,7,3,2,0,9,21
191210096,6,6,2,8,5,27
191210097,3,4,6,7,8,28
191210098,4,6,6,0,5,21
191210099,0,8,3,2,4,17
191210100,8,2,7,1,5,23
191210101,3,1,6,0,6,16
191210102,6,0,5,3,9,23
191210103,0,7,7,1,8,23
191210104,1,7,7,8,7,30
191210105,2,1,4,5,3,15
191210106,4,5,3,0,8,20
191210107,2,9,4,7,3,25
191210108,5,6,5,4,9,29
191210109,1,2,5,8,4,20
191210110,7,7,9,6,5,34
191210111,0,9,1,9,3,22
191210112,2,1,1,7,6,17
191210113,3,7,7,4,7,28
191210114,5,2,3,3,9,22
191210115,3,8,7,0,1,19
191210116,1,6,2,1,9,19
191210117,2,7,3,0,9,21
191210118,9,0,9,9,7,34
191210119,0,5,1,4,8,18
191210120,8,9,9,0,8,34
191210121,0,2,3,1,8,14
191210122,7,8,4,0,9,28
191210123,0,8,6,1,7,22
191210124,7,6,0,6,8,27
191210125,8,0,4,3,4,19
191210126,1,1,2,5,7,16
191210127,2,1,9,2,1,15
191210128,1,4,8,0,9,22
191210129,8,5,8,7,8,36
191210130,2,9,2,1,5,19
191210131,7,0,1,9,6,23
191210132,1,2,7,1,4,15
191210133,1,1,2,2,5,11
191210134,9,8,0,0,7,24
191210135,8,9,9,5,4,35
191210136,6,7,7,6,6,32
191210137,1,6,8,9,3,27
191210138,0,8,8,9,0,25
191210139,4,8,3,5,9,29
191210140,7,3,8,9,9,36
191210141,2,3,2,3,6,16
191210142,6,7,1,1,7,22
191210143,3,4,2,9,3,21
191210144,4,6,2,7,4,23
191210145,7,3,3,5,3,21
191210146,7,1,6,0,4,18
191210147,0,5,9,6,5,25
191210148,7,7,1,4,4,23
191210149,0,7,1,8,5,21
191210150,0,1,7,5,3,16
191210151,4,7,3,2,8,24
191210152,0,5,0,9,4,18
191210153,9,5,8,6,0,28
191210154,0,6,7,2,1,16
191210155,7,7,3,0,5,22
191210156,0,8,6,9,8,31
191210157,6,2,3,2,6,19
191210158,0,1,6,0,7,14
191210159,5,2,1,2,7,17
191210160,9,4,9,1,6,29
191210161,6,6,6,5,1,24
191210162,0,2,9,2,7,20
191210163,6,2,5,6,0,19
191210164,8,7,2,8,0,25
191210165,4,1,5,6,5,21
191210166,9,6,6,7,6,34
191210167,4,7,3,3,6,23
191210168,5,3,5,2,2,17
191210169,7,2,3,0,1,13
191210170,7,2,3,7,7,26
191210171,9,1,0,0,7,17
191210172,4,3,0,1,3,11
191210173,7,5,5,5,2,24
191210174,8,3,3,1,5,20
191210175,9,5,5,3,7,29
191210176,6,7,3,6,3,25
191210177,0,6,2,1,0,9
191210178,2,2,2,6,0,12
191210179,9,9,4,8,5,35
191210180,6,8,0,9,8,31
191210181,7,5,2,5,2,21
191210182,9,9,2,7,2,29
191210183,9,3,3,0,2,17
191210184,1,4,4,9,3,21
191210185,8,7,2,3,1,21
191210186,8,0,1,9,3,21
191210187,3,6,5,6,0,20
191210188,6,0,4,4,9,23
191210189,7,2,8,2,8,27
191210190,8,5,5,0,3,21
191210191,8,8,5,5,9,35
191210192,2,6,4,5,4,21
191210193,0,6,8,8,3,25
191210194,8,3,6,8,4,29
191210195,4,1,9,9,3,26
191210196,8,2,9,8,1,28
191210197,2,0,2,4,3,11
191210198,2,6,8,6,1,23
191210199,2,1,5,3,2,13
191210200,6,6,1,6,5,24
191210201,4,5,4,2,5,20
191210202,2,2,5,5,9,23
191210203,8,0,6,9,8,31
191210204,5,8,2,8,0,23
191210205,3,4,6,8,1,22
191210206,5,7,5,3,6,26
191210207,8,7,2,2,6,25
191210208,3,1,8,0,5,17
191210209,2,2,4,6,9,23
191210210,2,3,7,0,8,20
191210211,6,3,4,0,8,21
191210212,1,8,4,1,8,22
191210213,2,2,9,2,0,15
191210214,7,1,3,8,3,22
191210215,4,6,6,0,2,18
191210216,0,4,1,6,5,16
191210217,3,4,5,7,6,25
191210218,5,8,9,7,4,33
191210219,8,4,7,0,3,22
191210220,1,4,5,1,1,12
191210221,0,5,9,6,4,24
191210222,4,0,1,9,0,14
191210223,3,0,7,9,2,21
191210224,1,2,6,7,0,16
191210225,7,8,8,6,8,37
191210226,2,3,6,4,3,18
191210227,5,9,8,1,1,24
191210228,1,4,7,1,4,17
191210229,4,7,9,0,8,28
191210230,4,4,0,5,5,18
191210231,3,9,9,6,2,29
191210232,7,8,8,1,9,33
191210233,6,1,6,1,1,15
191210234,3,6,5,0,1,15
191210235,0,9,1,8,1,19
191210236,8,6,0,5,3,22
191210237,1,7,1,4,3,16
191210238,5,7,5,3,3,23
191210239,3,8,7,7,2,27
191210240,0,4,5,2,6,17
191210241,1,9,8,5,3,26
191210242,7,5,9,9,0,30
191210243,8,9,2,8,8,35
191210244,3,5,2,0,6,16
191210245,0,5,0,1,3,9
191210246,7,5,2,0,7,21
191210247,8,2,3,6,2,21
191210248,4,0,0,6,5,15
191210249,9,1,6,0,7,23
191210250,1,6,8,8,0,23
191210251,1,1,7,7,3,19
191210252,5,8,2,2,3,20
191210253,4,7,4,9,3,27
191210254,2,8,6,4,5,25
191210255,9,1,6,2,0,18
191210256,3,0,3,9,4,19
191210257,7,1,9,0,1,18
191210258,1,8,5,9,6,29
191210259,9,1,2,2,0,14
191210260,6,7,7,7,7,34
191210261,2,2,0,3,4,11
191210262,0,7,8,8,2,25
191210263,5,9,5,4,4,27
191210264,9,9,6,6,8,38
191210265,8,8,7,6,7,36
191210266,7,1,0,4,1,13
191210267,4,3,6,5,4,22
191210268,4,6,6,9,7,32
191210269,0,3,4,5,5,17
191210270,8,2,8,6,0,24
191210271,5,8,2,0,6,21
191210272,2,7,5,6,3,23
191210273,5,8,0,5,1,19
191210274,3,6,3,0,6,18
191210275,0,3,4,2,0,9
191210276,6,7,1,3,1,18
191210277,0,9,6,5,7,27
191210278,7,5,7,8,9,36
191210279,6,7,5,0,8,26
191210280,0,8,5,4,3,20
191210281,4,1,0,3,3,11
191210282,5,1,4,1,5,16
191210283,3,2,5,5,5,20
191210284,4,1,7,9,6,27
191210285,6,3,1,3,4,17
191210286,0,4,5,8,4,21
191210287,9,9,0,1,6,25
191210288,8,8,4,0,8,28
191210289,1,4,8,6,0,19
191210290,3,1,2,6,2,14
191210291,8,3,7,5,6,29
191210292,1,4,6,3,0,14
191210293,7,9,9,2,2,29
191210294,8,1,0,0,1,10
191210295,1,9,9,7,7,33
191210296,5,5,1,6,5,22
191210297,6,8,5,8,1,28
191210298,5,1,6,6,1,19
191210299,9,8,5,2,3,27
191210300,3,7,1,9,8,28
191210301,8,0,4,6,9,27
191210302,3,9,0,1,2,15
191210303,3,1,2,2,3,11
191210304,8,4,9,8,8,37
191210305,4,2,9,8,8,31
191210306,7,3,2,0,6,18
191210307,8,7,6,2,5,28
191210308,9,4,1,8,8,30
191210309,7,4,1,1,2,15
191210310,0,3,3,8,4,18
191210311,1,8,8,5,7,29
191210312,3,2,7,1,9,22
191210313,5,6,8,2,3,24
